Spannung,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
white,2.671367,2.705019,2.737396,2.763295,2.787635,2.812697,2.833538,2.853756,2.875193,2.895164,2.912689,2.931442,2.947681,2.963219,2.980281,2.995236,3.009616,3.025819,3.041485
white,2.668569,2.702341,2.734985,2.760935,2.785469,2.810838,2.831846,2.85209,2.87352,2.893683,2.911215,2.93005,2.946305,2.961936,2.979053,2.994191,3.008672,3.02478,3.040685
white,2.667891,2.701716,2.734344,2.760293,2.784925,2.810011,2.831144,2.851505,2.87285,2.893212,2.910606,2.929542,2.945893,2.961494,2.978651,2.993818,3.008544,3.024704,3.040539
white,2.668879,2.702481,2.734962,2.76081,2.785346,2.810609,2.831506,2.85178,2.873166,2.893295,2.91092,2.929648,2.946076,2.961674,2.97893,2.994012,3.008634,3.024772,3.040556
white,2.668789,2.702527,2.734823,2.760739,2.785197,2.810434,2.831585,2.852021,2.873432,2.893544,2.91115,2.92991,2.946025,2.961601,2.97879,2.993925,3.008532,3.024643,3.040502
white,2.667979,2.701727,2.734259,2.760332,2.78486,2.810116,2.831181,2.851365,2.872909,2.8931,2.910749,2.929523,2.9458,2.961371,2.97863,2.993737,3.008322,3.024387,3.040257
white,2.668256,2.701959,2.734364,2.760448,2.784982,2.81014,2.831226,2.851356,2.872802,2.893003,2.910485,2.929423,2.945695,2.96137,2.978554,2.993755,3.008224,3.02443,3.040304
white,2.668225,2.701918,2.734366,2.760387,2.784695,2.810001,2.831119,2.851498,2.872971,2.893095,2.910619,2.929607,2.945745,2.961429,2.978589,2.993639,3.008188,3.024378,3.040224
white,2.668053,2.701986,2.734461,2.760408,2.784914,2.809871,2.830891,2.851311,2.872781,2.892861,2.91049,2.929324,2.945694,2.961277,2.978426,2.993501,3.00813,3.024339,3.040276
white,2.668584,2.702474,2.734668,2.760859,2.785202,2.810327,2.831373,2.851573,2.872963,2.893141,2.910742,2.92955,2.945725,2.961366,2.978601,2.993706,3.008193,3.024285,3.040169
white,2.668082,2.701798,2.73419,2.760284,2.78459,2.809825,2.830948,2.851259,2.872946,2.893128,2.910436,2.929301,2.945594,2.961153,2.978253,2.993387,3.007978,3.024124,3.040018
white,2.66773,2.701773,2.734188,2.760068,2.784775,2.809889,2.830868,2.851388,2.872702,2.893028,2.910578,2.929404,2.945693,2.961363,2.978669,2.993765,3.008282,3.024349,3.040288
white,2.668933,2.702614,2.734995,2.761108,2.785494,2.810571,2.831709,2.851923,2.873282,2.8936,2.911186,2.929969,2.946267,2.961674,2.978904,2.993927,3.008348,3.024526,3.040392
white,2.66843,2.702197,2.734735,2.760807,2.785298,2.810397,2.83136,2.85163,2.873034,2.893266,2.910819,2.929587,2.945942,2.961505,2.978796,2.99383,3.008482,3.024607,3.040464
white,2.668491,2.702163,2.734475,2.760504,2.784971,2.810271,2.831294,2.851468,2.872934,2.893113,2.910577,2.929403,2.945745,2.961241,2.978552,2.993536,3.008088,3.024276,3.040206
white,2.668125,2.701836,2.734565,2.760452,2.784987,2.810076,2.831172,2.851395,2.872908,2.893195,2.910676,2.929465,2.945781,2.961287,2.978366,2.993505,3.008038,3.024252,3.040093
white,2.668821,2.702465,2.734736,2.760713,2.78518,2.810309,2.83144,2.851735,2.873005,2.893253,2.910697,2.929532,2.945732,2.961328,2.978417,2.993595,3.008092,3.024234,3.040106
white,2.66818,2.701916,2.734382,2.760204,2.784627,2.809928,2.831052,2.851213,2.87271,2.892796,2.910445,2.92926,2.945485,2.961011,2.978267,2.993348,3.007978,3.024134,3.03999
white,2.668399,2.701887,2.734405,2.760308,2.784663,2.809894,2.830957,2.851292,2.872684,2.892789,2.910428,2.929335,2.945579,2.96107,2.978316,2.993374,3.007854,3.023978,3.039885
white,2.667988,2.701751,2.734335,2.760279,2.784626,2.809855,2.830836,2.851263,2.872735,2.892903,2.910505,2.929329,2.945658,2.961211,2.978486,2.993551,3.00811,3.02422,3.040169
white,2.66835,2.702066,2.734562,2.760723,2.785011,2.810159,2.830993,2.851392,2.872749,2.892946,2.910538,2.929321,2.945679,2.961154,2.978323,2.993551,3.008015,3.024136,3.039932
white,2.667887,2.701746,2.734304,2.760381,2.784669,2.809894,2.830937,2.85123,2.872642,2.89288,2.910452,2.929224,2.945443,2.961142,2.97838,2.993292,3.008037,3.02397,3.039837
white,2.667889,2.701649,2.734224,2.760221,2.784687,2.809906,2.830877,2.851168,2.872582,2.892802,2.91033,2.929134,2.94545,2.961003,2.978298,2.993374,3.007911,3.023958,3.039867
white,2.668029,2.701945,2.734366,2.7603,2.784676,2.809786,2.830774,2.851123,2.872494,2.892713,2.910285,2.929014,2.945353,2.960775,2.977936,2.993037,3.0077,3.023851,3.039717
white,2.668949,2.702346,2.734559,2.760674,2.784954,2.810136,2.831124,2.851421,2.872847,2.892943,2.91045,2.929346,2.945596,2.961319,2.978478,2.993393,3.007993,3.024017,3.039891
white,2.668323,2.702056,2.734406,2.760429,2.78454,2.809882,2.830661,2.850967,2.872427,2.892704,2.910151,2.929069,2.945417,2.96084,2.978057,2.99322,3.007826,3.023844,3.039732
white,2.667777,2.701572,2.734,2.759934,2.784284,2.809474,2.830395,2.850704,2.872258,2.892459,2.910014,2.928719,2.945152,2.960726,2.977977,2.992954,3.007604,3.023669,3.039668
white,2.668123,2.701923,2.73427,2.760232,2.784645,2.809855,2.831014,2.851237,2.872673,2.892741,2.910354,2.929085,2.945219,2.960737,2.977915,2.992994,3.007565,3.023756,3.039659
white,2.668091,2.701933,2.734236,2.760294,2.784648,2.80998,2.830916,2.851131,2.872547,2.892607,2.910191,2.929112,2.945452,2.960869,2.978059,2.993076,3.007685,3.023741,3.039526
white,2.66794,2.701556,2.734116,2.760134,2.784497,2.809702,2.830653,2.851106,2.872659,2.892721,2.910247,2.929029,2.945246,2.960977,2.97817,2.993156,3.007808,3.023882,3.039814
white,2.66815,2.701774,2.734193,2.760023,2.784458,2.809709,2.830792,2.851058,2.87243,2.892492,2.910196,2.928941,2.945374,2.960865,2.978085,2.993094,3.007632,3.023805,3.039655
white,2.66793,2.701634,2.733981,2.759873,2.784365,2.809437,2.830542,2.850895,2.872363,2.892615,2.910153,2.928975,2.945259,2.960758,2.977937,2.993109,3.007538,3.0236,3.039493
white,2.668068,2.701834,2.734195,2.760231,2.784839,2.809958,2.831068,2.851285,2.872688,2.892939,2.910497,2.929233,2.945577,2.961169,2.978302,2.993508,3.008145,3.024117,3.039986
white,2.668322,2.702091,2.734365,2.76036,2.784749,2.810059,2.831118,2.851341,2.872963,2.893116,2.910618,2.92949,2.945812,2.961364,2.978575,2.993682,3.008279,3.024507,3.04046
white,2.669101,2.702734,2.735177,2.761099,2.785511,2.810819,2.831718,2.852148,2.873661,2.893808,2.91125,2.930053,2.946246,2.961856,2.978973,2.993908,3.008505,3.024502,3.040371
white,2.668608,2.702354,2.734808,2.760754,2.78507,2.81021,2.831355,2.851562,2.87305,2.893174,2.910687,2.929589,2.945809,2.96135,2.978587,2.993648,3.008181,3.024229,3.040236
white,2.668866,2.702547,2.734802,2.760864,2.785244,2.810635,2.831683,2.852023,2.873515,2.893618,2.911314,2.929932,2.946199,2.961751,2.978968,2.993984,3.008616,3.024611,3.040514
white,2.668973,2.702781,2.735153,2.761201,2.785595,2.810697,2.831781,2.852008,2.873456,2.893674,2.91112,2.929893,2.946186,2.961717,2.978824,2.993848,3.008403,3.024542,3.040276
white,2.668942,2.702748,2.735136,2.761125,2.785351,2.810636,2.831691,2.852029,2.87342,2.893569,2.91109,2.92994,2.946129,2.961592,2.978577,2.993702,3.008185,3.024435,3.040309
white,2.669117,2.702576,2.73506,2.760936,2.78535,2.810581,2.831453,2.851816,2.873383,2.893379,2.911038,2.929776,2.945894,2.961518,2.978663,2.993812,3.008243,3.024276,3.040102
white,2.668537,2.702102,2.734445,2.760489,2.785084,2.810297,2.831402,2.85188,2.873182,2.893157,2.910812,2.92965,2.946024,2.961616,2.978725,2.993764,3.008255,3.02422,3.040087
white,2.668878,2.702566,2.734913,2.761038,2.785285,2.810612,2.831506,2.851886,2.873235,2.893527,2.911072,2.929832,2.946032,2.96155,2.978596,2.993694,3.008323,3.024444,3.040243
white,2.668565,2.702183,2.734668,2.760714,2.785239,2.810521,2.831558,2.851851,2.873363,2.893653,2.911273,2.930042,2.946297,2.961844,2.9791,2.994171,3.008662,3.024666,3.040562
white,2.66913,2.702798,2.735177,2.761176,2.785691,2.810948,2.831855,2.852162,2.873578,2.893791,2.911169,2.929846,2.94614,2.961647,2.978802,2.993846,3.008356,3.024395,3.040354
white,2.669208,2.702814,2.735248,2.761179,2.785503,2.810741,2.831669,2.851903,2.87342,2.893604,2.911,2.92986,2.946193,2.961781,2.978934,2.994091,3.008486,3.024512,3.040352
white,2.668264,2.702254,2.734713,2.760695,2.785134,2.810471,2.831471,2.851843,2.873303,2.893422,2.910943,2.929806,2.945939,2.961449,2.978642,2.993674,3.008239,3.024393,3.040207
white,2.668392,2.70191,2.734519,2.760427,2.784867,2.810137,2.831225,2.851477,2.872973,2.893163,2.91061,2.929505,2.945879,2.961398,2.978601,2.993705,3.008104,3.024346,3.040174
white,2.668713,2.702512,2.735049,2.760973,2.785191,2.810591,2.831579,2.851904,2.873305,2.893415,2.910798,2.929563,2.945744,2.961284,2.978439,2.993419,3.007977,3.024162,3.040105
white,2.668752,2.702433,2.734958,2.760808,2.785345,2.810516,2.831477,2.851799,2.873355,2.89345,2.911084,2.929854,2.946121,2.961713,2.978901,2.993862,3.008383,3.024463,3.040247
white,2.669315,2.702674,2.73512,2.761273,2.78541,2.81066,2.831852,2.852117,2.873521,2.893585,2.911115,2.929805,2.946021,2.961454,2.978687,2.993801,3.008386,3.024393,3.040262
yellow,1.919027,1.941316,1.96033,1.973998,1.986098,1.998056,2.007471,2.016285,2.025302,2.033562,2.04049,2.047686,2.053701,2.059337,2.065481,2.070661,2.075516,2.080742,2.085768
yellow,1.914172,1.937286,1.956745,1.970953,1.983413,1.995548,2.005135,2.014056,2.023291,2.031586,2.03866,2.045994,2.052147,2.057885,2.064138,2.069375,2.074288,2.079682,2.084786
yellow,1.906192,1.932732,1.954759,1.970482,1.984211,1.99756,2.007812,2.017346,2.027083,2.03584,2.043115,2.0507,2.056974,2.062832,2.069166,2.074474,2.079434,2.084833,2.089922
yellow,1.903018,1.929685,1.951888,1.967628,1.981414,1.994755,2.005145,2.014728,2.02458,2.033407,2.040761,2.048534,2.054912,2.060858,2.067332,2.072694,2.077651,2.083108,2.088236
yellow,1.904469,1.93113,1.953519,1.969455,1.983353,1.996819,2.007336,2.017123,2.02703,2.036072,2.04354,2.051334,2.05777,2.063782,2.070467,2.07604,2.08127,2.08694,2.092347
yellow,1.920435,1.944867,1.965704,1.980889,1.99445,2.007739,2.018339,2.028295,2.038549,2.047993,2.055982,2.064524,2.071614,2.078198,2.085491,2.091597,2.097399,2.103753,2.109903
yellow,1.913694,1.939146,1.960421,1.976242,1.990106,2.003685,2.014472,2.024738,2.035259,2.044864,2.053029,2.061629,2.068838,2.075564,2.083,2.089216,2.095189,2.101731,2.107996
yellow,1.912539,1.937707,1.959216,1.975015,1.988854,2.002413,2.013376,2.023541,2.034059,2.043684,2.051925,2.060569,2.067937,2.074741,2.082157,2.088386,2.094236,2.100742,2.106976
yellow,1.912621,1.937866,1.959203,1.974877,1.988622,2.002364,2.013225,2.02349,2.033912,2.043555,2.051823,2.060382,2.067624,2.074408,2.081779,2.088125,2.094031,2.10056,2.106724
yellow,1.911604,1.936828,1.958215,1.974002,1.987994,2.001501,2.012502,2.02281,2.033354,2.043,2.051214,2.059834,2.067058,2.073906,2.081359,2.087676,2.093616,2.10018,2.106448
yellow,1.912742,1.937966,1.959226,1.974808,1.988652,2.002093,2.012994,2.023141,2.033685,2.043208,2.051362,2.059963,2.067248,2.07404,2.081503,2.087792,2.093756,2.100297,2.106528
yellow,1.911562,1.936929,1.958405,1.974158,1.987986,2.001582,2.012461,2.022613,2.033126,2.042802,2.051029,2.059663,2.066907,2.073697,2.081163,2.087463,2.09343,2.099935,2.106154
yellow,1.911206,1.936506,1.95794,1.973827,1.987616,2.001288,2.012188,2.022359,2.032899,2.042549,2.050705,2.059423,2.066616,2.0735,2.080901,2.087135,2.093078,2.099653,2.105843
yellow,1.911387,1.936549,1.958108,1.973837,1.987709,2.001401,2.012312,2.022504,2.033037,2.042679,2.050879,2.059471,2.066776,2.073539,2.081017,2.087279,2.093164,2.099748,2.105989
yellow,1.911737,1.9368,1.958241,1.973949,1.98786,2.001435,2.012312,2.022594,2.033161,2.042783,2.050967,2.059591,2.066822,2.073638,2.081065,2.087474,2.093344,2.099795,2.106045
yellow,1.911728,1.93681,1.958151,1.973926,1.987919,2.001571,2.012433,2.022685,2.033203,2.042882,2.051002,2.059597,2.066903,2.073688,2.081059,2.087352,2.093326,2.099922,2.106169
yellow,1.91202,1.937096,1.9583,1.974105,1.987976,2.001619,2.012583,2.022713,2.033304,2.042904,2.050996,2.05959,2.066808,2.073556,2.080923,2.087286,2.093254,2.099799,2.10597
yellow,1.913061,1.937896,1.959013,1.974501,1.98827,2.001905,2.012847,2.023028,2.033489,2.043069,2.051232,2.059779,2.067037,2.073884,2.081296,2.087605,2.093634,2.100088,2.10628
yellow,1.912012,1.93705,1.958383,1.974054,1.987915,2.001592,2.0125,2.022649,2.033222,2.042892,2.051004,2.05959,2.066851,2.073642,2.081109,2.087414,2.093406,2.099948,2.106155
yellow,1.911977,1.937051,1.958253,1.973991,1.987825,2.001436,2.012402,2.022525,2.033086,2.042759,2.050924,2.059571,2.066824,2.073706,2.081061,2.087393,2.093358,2.09989,2.106124
yellow,1.912057,1.936994,1.95845,1.974067,1.987937,2.001572,2.012484,2.022699,2.03318,2.042831,2.050978,2.059704,2.066958,2.073801,2.081287,2.087543,2.093605,2.10012,2.106304
yellow,1.912332,1.937386,1.958528,1.974103,1.987996,2.001687,2.01262,2.022776,2.033295,2.042837,2.050993,2.059619,2.067007,2.073832,2.081316,2.087619,2.093566,2.099994,2.106245
yellow,1.913427,1.938121,1.959246,1.97462,1.988414,2.002015,2.012897,2.023021,2.033452,2.043017,2.051263,2.059818,2.067026,2.073797,2.081279,2.08748,2.09355,2.10021,2.106425
yellow,1.913393,1.938144,1.9594,1.974904,1.988659,2.002264,2.013205,2.023414,2.03393,2.043454,2.051544,2.060053,2.067281,2.074092,2.0815,2.087797,2.093812,2.1003,2.1065
yellow,1.912319,1.937183,1.95846,1.974119,1.987885,2.001412,2.012332,2.022545,2.033092,2.042786,2.050932,2.059517,2.066814,2.073693,2.081141,2.087464,2.093378,2.099825,2.10603
yellow,1.912381,1.937129,1.958406,1.974061,1.987846,2.001468,2.012429,2.022656,2.033129,2.042712,2.050896,2.059498,2.066707,2.073496,2.080901,2.087307,2.093347,2.099955,2.106067
yellow,1.911992,1.937011,1.957979,1.973646,1.987378,2.000986,2.011833,2.02195,2.032557,2.042053,2.050273,2.059012,2.066357,2.073168,2.080553,2.086897,2.092946,2.099473,2.105734
yellow,1.911843,1.93671,1.957903,1.973722,1.987612,2.001284,2.012217,2.022422,2.03282,2.042398,2.050577,2.059261,2.066597,2.073455,2.08084,2.087156,2.093074,2.099542,2.105892
yellow,1.911885,1.936903,1.958191,1.973725,1.987586,2.0015,2.012184,2.022415,2.032928,2.042536,2.050673,2.059255,2.066518,2.073393,2.080848,2.087121,2.093029,2.09955,2.105946
yellow,1.911825,1.936834,1.957983,1.973672,1.987588,2.001266,2.012101,2.022259,2.032799,2.042478,2.050729,2.059431,2.066696,2.073568,2.081079,2.087442,2.093404,2.099876,2.106162
yellow,1.912157,1.937009,1.958311,1.973946,1.987665,2.001298,2.012218,2.022485,2.033067,2.042703,2.050903,2.05959,2.066936,2.07372,2.081178,2.087423,2.093434,2.099942,2.1062
yellow,1.912453,1.937286,1.958486,1.97407,1.98794,2.001597,2.012391,2.022668,2.033282,2.042905,2.051066,2.059631,2.066885,2.073706,2.081166,2.087369,2.09332,2.099808,2.106066
yellow,1.913468,1.938076,1.959033,1.974665,1.98854,2.00207,2.012843,2.02296,2.03337,2.042919,2.0511,2.059727,2.067019,2.073874,2.081287,2.090278,2.094924,2.102831,2.108092
yellow,1.914364,1.939136,1.960209,1.975782,1.989468,2.003105,2.013929,2.024069,2.034646,2.04432,2.052611,2.061278,2.06863,2.075525,2.082978,2.089326,2.095312,2.101949,2.108188
yellow,1.91266,1.937526,1.958835,1.974503,1.988394,2.002043,2.01303,2.023291,2.033882,2.043572,2.051745,2.060457,2.067809,2.074655,2.082139,2.08849,2.094481,2.101056,2.107363
yellow,1.912109,1.937138,1.958395,1.974089,1.988131,2.001848,2.012868,2.02316,2.033758,2.043396,2.051614,2.060288,2.067653,2.074563,2.082058,2.088418,2.094433,2.101055,2.107342
yellow,1.911988,1.93697,1.958353,1.974074,1.988118,2.001823,2.012696,2.022981,2.033551,2.043735,2.051991,2.06065,2.067986,2.074898,2.082443,2.088878,2.094933,2.10157,2.107886
yellow,1.912398,1.937135,1.958489,1.97436,1.988287,2.00195,2.012962,2.02323,2.033809,2.043541,2.051802,2.060524,2.068005,2.074941,2.082364,2.088547,2.095993,2.10302,2.109382
yellow,1.913534,1.938393,1.959619,1.975244,1.989233,2.002839,2.013993,2.024328,2.034953,2.044712,2.052997,2.061819,2.069163,2.076114,2.083639,2.090092,2.096212,2.102869,2.10923
yellow,1.912707,1.937549,1.958942,1.974705,1.988737,2.002551,2.01352,2.023868,2.034519,2.044347,2.052625,2.061409,2.068903,2.075928,2.083531,2.089881,2.09602,2.102711,2.109169
yellow,1.912554,1.937598,1.959172,1.974912,1.988815,2.0026,2.013667,2.024018,2.034709,2.044518,2.052912,2.061663,2.069068,2.075999,2.083543,2.089962,2.096139,2.102814,2.109159
yellow,1.913957,1.93861,1.959852,1.975538,1.989442,2.003193,2.014241,2.024527,2.035155,2.044892,2.053215,2.061983,2.069362,2.076262,2.083771,2.090171,2.096146,2.102823,2.109235
yellow,1.912894,1.937983,1.95947,1.975175,1.989194,2.002991,2.014016,2.024341,2.035073,2.044808,2.053124,2.061881,2.069267,2.076173,2.083752,2.090246,2.096392,2.103045,2.109416
yellow,1.913008,1.938068,1.959483,1.975219,1.989083,2.002862,2.013902,2.024194,2.03493,2.044733,2.052995,2.061827,2.069181,2.076222,2.083773,2.090138,2.09611,2.102742,2.109078
yellow,1.914086,1.938746,1.960025,1.9757,1.989522,2.00315,2.014139,2.024595,2.035272,2.045006,2.053226,2.061919,2.06928,2.076187,2.083898,2.090306,2.096521,2.103188,2.109656
yellow,1.913039,1.938134,1.959557,1.975232,1.98918,2.002927,2.013836,2.024187,2.034896,2.044682,2.053008,2.061808,2.069232,2.07626,2.0838,2.090254,2.096234,2.102862,2.109248
yellow,1.914267,1.939001,1.960193,1.97581,1.989676,2.003359,2.01422,2.024695,2.03542,2.045232,2.05338,2.062142,2.06957,2.076505,2.084056,2.090462,2.096554,2.103229,2.109587
yellow,1.913363,1.938151,1.959555,1.975377,1.989245,2.002924,2.01395,2.024385,2.035038,2.044757,2.053028,2.06177,2.069152,2.076124,2.083621,2.090095,2.096173,2.102817,2.109029
yellow,1.913903,1.938768,1.960023,1.975727,1.989734,2.003492,2.014318,2.024594,2.035223,2.044927,2.053215,2.061929,2.069321,2.076199,2.083829,2.090238,2.096388,2.103055,2.109398
yellow,1.913433,1.938117,1.959542,1.975324,1.989124,2.002873,2.013869,2.024138,2.034889,2.044647,2.052914,2.061646,2.069015,2.07585,2.083437,2.089914,2.095986,2.102593,2.108917
yellow,1.913089,1.938102,1.959304,1.975094,1.989025,2.002794,2.013806,2.024218,2.034848,2.044509,2.05281,2.061582,2.069041,2.075922,2.083591,2.090063,2.096159,2.102815,2.109156
yellow,1.913174,1.938164,1.959417,1.975193,1.98911,2.002845,2.013881,2.024188,2.034872,2.044607,2.052964,2.061712,2.069052,2.076015,2.083554,2.089944,2.096005,2.102676,2.109088
yellow,1.914207,1.938941,1.960103,1.975721,1.989436,2.003157,2.014127,2.024411,2.035112,2.044778,2.05303,2.061841,2.069183,2.076168,2.083741,2.090113,2.096251,2.102955,2.109287
yellow,1.914211,1.938899,1.960152,1.975733,1.989575,2.003374,2.014226,2.024544,2.035193,2.044959,2.053157,2.062002,2.069419,2.076367,2.083923,2.090299,2.09638,2.102984,2.109365
yellow,1.913176,1.93803,1.959399,1.975061,1.98901,2.002784,2.013817,2.0242,2.034838,2.044602,2.052907,2.061649,2.069098,2.076013,2.083573,2.089944,2.095983,2.10269,2.109116
blue,2.630914,2.666071,2.70048,2.727752,2.753691,2.78069,2.803315,2.825389,2.848747,2.870783,2.889767,2.910393,2.928929,2.945765,2.964593,2.980976,2.996137,3.012833,3.030004
blue,2.627161,2.662677,2.696939,2.72458,2.750681,2.77797,2.801026,2.824873,2.848645,2.871036,2.890344,2.911361,2.929397,2.946618,2.965396,2.981455,2.996973,3.013871,3.030063
blue,2.627681,2.662868,2.697216,2.724959,2.751071,2.778173,2.801109,2.823574,2.847054,2.869366,2.88857,2.909272,2.926961,2.944087,2.962822,2.978445,2.992523,3.008689,3.024236
blue,2.627074,2.662269,2.696154,2.723257,2.749099,2.776051,2.79882,2.820678,2.84397,2.865943,2.885063,2.905581,2.923028,2.939591,2.95791,2.973906,2.988975,3.005616,3.021622
blue,2.625969,2.661155,2.695072,2.722289,2.748024,2.774636,2.797185,2.819029,2.842602,2.864341,2.883724,2.904334,2.922309,2.939365,2.957771,2.973639,2.988716,3.006592,3.023511
blue,2.626422,2.661385,2.695302,2.722783,2.748615,2.775776,2.798455,2.820436,2.843787,2.865976,2.88507,2.906136,2.923598,2.940451,2.958851,2.974629,2.98976,3.006249,3.022271
blue,2.626518,2.661522,2.695586,2.723001,2.748854,2.775789,2.798414,2.820151,2.843337,2.865199,2.884416,2.904841,2.922579,2.939254,2.957764,2.973537,2.988843,3.005563,3.021675
blue,2.62688,2.661852,2.695776,2.722815,2.748398,2.775235,2.797652,2.819377,2.842524,2.864278,2.883336,2.903915,2.921493,2.938254,2.957207,2.976448,2.991154,3.007414,3.023077
blue,2.626055,2.661234,2.694969,2.721983,2.747604,2.774539,2.797009,2.818869,2.84192,2.8639,2.882966,2.903362,2.920937,2.937618,2.955895,2.971603,2.986656,3.003352,3.019922
blue,2.626029,2.661012,2.694659,2.721834,2.747456,2.774331,2.796671,2.818521,2.841364,2.863369,2.882315,2.90245,2.920089,2.936643,2.954991,2.970716,2.985799,3.002368,3.018228
blue,2.62566,2.660422,2.69444,2.721616,2.74743,2.774218,2.79658,2.818371,2.84147,2.863222,2.882033,2.902192,2.919851,2.936924,2.955236,2.970971,2.98594,3.002724,3.0187
blue,2.62647,2.66134,2.694968,2.72197,2.747285,2.774256,2.796762,2.818437,2.841527,2.86324,2.882184,2.902228,2.919631,2.936322,2.95455,2.970226,2.985475,3.001771,3.02018
blue,2.625946,2.660774,2.694391,2.721752,2.747502,2.774374,2.796786,2.818501,2.841659,2.863421,2.882393,2.902578,2.9202,2.936782,2.955083,2.97091,2.986127,3.002781,3.018809
